,drugName,condition,avg_score
6098,Plavix,platelet aggregation inhibition,0.730510752688172
6099,Plavix,transient ischemic attack,0.11836917562724016
6100,Plecanatide,chronic idiopathic constipation,0.5328907353100901
6101,Plegridy,multiple sclerosis,0.1690860215053763
6102,Plendil,high blood pressure,0.7725806451612903
6103,Plendil,raynaud's syndrome,0.7351254480286739
6104,Pletal,intermittent claudication,0.39717741935483875
6105,Plexion Cleanser,rosacea,0.7472222222222222
6106,Pneumococcal 13-valent vaccine,pneumococcal disease prophylaxis,0.21558393070489845
6107,Pneumococcal 23-polyvalent vaccine,pneumococcal disease prophylaxis,0.008870967741935484
6108,Podofilox,condylomata acuminata,0.48819090737596676
6109,Podophyllum resin,human papilloma virus,0.1690860215053763
6110,Polidocanol,varicose veins,0.07065412186379927
6111,Polocaine,local anesthesia,0.6976702508960573
6112,Polyethylene glycol 3350,bowel preparation,0.3039127837514934
6113,Polyethylene glycol 3350,constipation,0.6925738092598751
6114,Polyethylene glycol 3350,"constipation, acute",0.7085623257666268
6115,Polyethylene glycol 3350 with electrolytes,bowel preparation,0.4644541291046667
6116,Polyethylene glycol 3350 with electrolytes,"constipation, chronic",0.7422155017921146
6117,Polyethylene glycol 3350 with electrolytes,gastrointestinal decontamination,0.18924731182795695
6118,Polyethylene glycol 3350 with electrolytes,not listed / othe,0.11111111111111112
6119,Polymyxin b / trimethoprim,"conjunctivitis, bacterial",0.2697431302270012
6120,Polysporin First Aid Antibiotic Ointment,2</span> users found this comment helpful.,0.0016129032258064516
6121,Polysporin First Aid Antibiotic Ointment,bacterial skin infection,0.7596774193548388
6122,Polytrim,"conjunctivitis, bacterial",0.7423835125448028
6123,Pomalidomide,multiple myeloma,0.75
6124,Pomalyst,multiple myeloma,0.75
6125,Ponatinib,chronic myelogenous leukemia,0.11433691756272402
6126,Ponstel,period pain,0.5391833077316949
6127,Portia,0</span> users found this comment helpful.,0.027777777777777776
6128,Portia,2</span> users found this comment helpful.,0.7238351254480286
6129,Portia,birth control,0.3263602150537634
6130,Potassium chloride,hypokalemia,0.5357228195937874
6131,Potassium chloride,prevention of hypokalemia,0.37987711213517666
6132,Potassium iodide,hyperthyroidism,0.7548387096774194
6133,Povidone iodine,topical disinfection,0.37620967741935485
6134,Pradaxa,deep vein thrombosis,0.32912186379928315
6135,Pradaxa,prevention of thromboembolism in atrial fibrillation,0.5133960573476702
6136,Pradaxa,pulmonary embolism,0.7230286738351255
6137,Pralatrexate,peripheral t-cell lymphoma,0.0
6138,Praluent,cardiovascular risk reduction,0.7246415770609319
6139,Praluent,high cholesterol,0.4168981481481482
6140,Praluent,"high cholesterol, familial heterozygous",0.6013799283154122
6141,Praluent,"high cholesterol, familial homozygous",0.3911290322580645
6142,Pramipexole,not listed / othe,0.7238351254480286
6143,Pramipexole,parkinson's disease,0.3763739545997611
6144,Pramipexole,periodic limb movement disorde,0.569668458781362
6145,Pramipexole,restless legs syndrome,0.5292831541218638
6146,Pramlintide,"diabetes, type 1",0.7540322580645161
6147,Pramosone,dermatological disorders,0.6968637992831541
6148,Pramosone,hemorrhoids,0.6984767025089605
6149,Pramoxine,anal itching,0.7524193548387097
6150,Pramoxine,hemorrhoids,0.710042242703533
6151,Pramoxine,pruritus,0.7234318996415771
6152,Prandin,"diabetes, type 2",0.6258512544802868
6153,Prasugrel,acute coronary syndrome,0.5175219941348973
6154,Pravachol,high cholesterol,0.4610599078341014
6155,Pravastatin,high cholesterol,0.28533724340175953
6156,Pravastatin,"hyperlipoproteinemia type iii, elevated beta-vldl   idl",0.1167562724014337
6157,Pravastatin,"hyperlipoproteinemia type iia, elevated ldl",0.039874551971326166
6158,Prax,pruritus,0.6944444444444444
6159,Praziquantel,"paragonimus westermani, lung fluke",0.16827956989247309
6160,Praziquantel,schistosoma japonicum,0.05636200716845878
6161,Prazosin,anxiety and stress,0.8141875746714456
6162,Prazosin,benign prostatic hyperplasia,0.0779121863799283
6163,Prazosin,high blood pressure,0.18815710872162483
6164,Prazosin,nightmares,0.591998734977862
6165,Prazosin,post traumatic stress disorde,0.5699472321784149
6166,Prazosin,raynaud's syndrome,0.7385304659498207
6167,PreNexa,vitamin/mineral supplementation during pregnancy/lactation,0.741353046594982
6168,Prednicarbate,eczema,0.7361111111111112
6169,Prednicot,rheumatoid arthritis,0.7701612903225806
6170,Prednisolone,"asthma, acute",0.4189068100358423
6171,Prednisolone,dermatitis,0.5016308243727599
6172,Prednisolone,immunosuppression,0.14130824372759856
6173,Prednisolone,inflammatory conditions,0.1781511350059737
6174,Prednisolone,nephrotic syndrome,0.7230286738351255
6175,Prednisolone,postoperative ocular inflammation,0.04175627240143368
6176,Prednisolone / sulfacetamide sodium,"conjunctivitis, bacterial",0.7508064516129032
6177,Prednisone,adrenocortical insufficiency,0.7508064516129032
6178,Prednisone,allergic reactions,0.5574462365591397
6179,Prednisone,allergic rhinitis,0.0032258064516129032
6180,Prednisone,ankylosing spondylitis,0.7544354838709677
6181,Prednisone,asthma,0.5503643966547193
6182,Prednisone,atopic dermatitis,0.16747311827956984
6183,Prednisone,autoimmune hemolytic anemia,0.547252090800478
6184,Prednisone,bullous pemphigoid,0.7532258064516129
6185,Prednisone,bursitis,0.6374014336917563
6186,Prednisone,copd,0.7593189964157706
6187,Prednisone,cluster headaches,0.7392174432497013
6188,Prednisone,"conjunctivitis, allergic",0.7270609318996416
6189,Prednisone,eczema,0.5589349718381976
6190,Prednisone,"epicondylitis, tennis elbow",0.0016129032258064516
6191,Prednisone,gouty arthritis,0.7487687508296825
6192,Prednisone,immunosuppression,0.5444444444444444
6193,Prednisone,inflammatory bowel disease,0.3997759856630825
6194,Prednisone,inflammatory conditions,0.60059382783549
6195,Prednisone,leukemia,0.7310931899641577
6196,Prednisone,lichen planus,0.7419653524492235
6197,Prednisone,lichen sclerosus,0.7423835125448028
6198,Prednisone,lymphoma,0.09301075268817204
6199,Prednisone,mixed connective tissue disease,0.46357526881720434
6200,Prednisone,nephrotic syndrome,0.14130824372759856
6201,Prednisone,not listed / othe,0.7230286738351255
6202,Prednisone,osteoarthritis,0.7470878136200716
6203,Prednisone,pemphigus,0.7508064516129032
6204,Prednisone,pharyngitis,0.6630152329749104
6205,Prednisone,psoriasis,0.7572580645161291
6206,Prednisone,psoriatic arthritis,0.35770609318996416
6207,Prednisone,rheumatoid arthritis,0.6201612903225806
6208,Prednisone,sarcoidosis,0.44224910394265227
6209,Prednisone,sinusitis,0.5099686379928315
6210,Prednisone,skin rash,0.5217741935483872
6211,Prednisone,systemic lupus erythematosus,0.14991039426523298
6212,Prednisone,systemic sclerosis,0.08494623655913978
6213,Prednisone,ulcerative colitis,0.4535045798486659
6214,Prednisone,ibromyalgia,0.6135976702508961
6215,Prefrin,eye redness,0.75
6216,Pregabalin,dercum's disease,0.7238351254480286
6217,Pregabalin,diabetic peripheral neuropathy,0.4305299539170507
6218,Pregabalin,epilepsy,0.1582437275985663
6219,Pregabalin,generalized anxiety disorde,0.6320811120146983
6220,Pregabalin,migraine prevention,0.599171146953405
6221,Pregabalin,neuralgia,0.6007360471070149
6222,Pregabalin,neuropathic pain,0.4156212664277181
6223,Pregabalin,not listed / othe,0.737320788530466
6224,Pregabalin,pain,0.5624171146953405
6225,Pregabalin,peripheral neuropathy,0.5319354838709677
6226,Pregabalin,postherpetic neuralgia,0.40895242750081456
6227,Pregabalin,reflex sympathetic dystrophy syndrome,0.5501547735418703
6228,Pregabalin,restless legs syndrome,0.7446535244922341
6229,Pregabalin,ibromyalgia,0.45882067018326916
6230,Pregnyl,obesity,0.735931899641577
6231,Pregnyl,ovulation induction,0.7508064516129032
6232,Premarin,27</span> users found this comment helpful.,0.771774193548387
6233,Premarin,abnormal uterine bleeding,0.24369772998805259
6234,Premarin,atrophic vaginitis,0.3175328554360813
6235,Premarin,hypoestrogenism,0.7524193548387097
6236,Premarin,oophorectomy,0.7868817204301075
6237,Premarin,osteoporosis,0.7532258064516129
6238,Premarin,postmenopausal symptoms,0.6782533774469257
6239,Premarin,primary ovarian failure,0.4620071684587813
6240,Premarin Vaginal,postmenopausal symptoms,0.4488799283154121
6241,Premphase,postmenopausal symptoms,0.7564516129032258
6242,Prempro,29</span> users found this comment helpful.,0.02338709677419355
6243,Prempro,oophorectomy,0.07087813620071684
6244,Prempro,postmenopausal symptoms,0.5014448924731183
6245,Prenatal Plus,vitamin/mineral supplementation during pregnancy/lactation,0.38355094726062466
6246,Prepopik,bowel preparation,0.4071815718157181
6247,Prevacid,erosive esophagitis,0.7704301075268818
6248,Prevacid,gerd,0.6138590203106331
6249,Prevacid,nsaid-induced gastric ulce,0.7318996415770609
6250,Prevacid,stomach ulce,0.31027479091995225
6251,Prevacid OTC,gerd,0.7057347670250895
6252,Prevacid SoluTab,gerd,0.0016129032258064516
6253,Prevalite,crohn's disease,0.7444444444444445
6254,Prevalite,"hyperlipoproteinemia type iia, elevated ldl",0.19247311827956987
6255,Previfem,0</span> users found this comment helpful.,0.0
6256,Previfem,abnormal uterine bleeding,0.2966995221027479
6257,Previfem,birth control,0.25271260997067446
6258,Previfem,endometriosis,0.7246415770609319
6259,Previfem,ovarian cysts,0.6944444444444444
6260,Prevnar 13,pneumococcal disease prophylaxis,0.11638970348647769
6261,Prevpac,helicobacter pylori infection,0.6109134514020662
6262,Prezcobix,hiv infection,0.0032258064516129032
6263,Prezista,hiv infection,0.05797491039426523
6264,Prialt,chronic pain,0.004838709677419355
6265,Prialt,pain,0.0008064516129032258
6266,Prilosec,barrett's esophagus,0.7862903225806452
6267,Prilosec,duodenal ulce,0.7065412186379928
6268,Prilosec,erosive esophagitis,0.7552867383512545
6269,Prilosec,gerd,0.4994399641577061
6270,Prilosec,helicobacter pylori infection,0.7105734767025089
6271,Prilosec,indigestion,0.19489247311827954
6272,Prilosec,stomach ulce,0.0064516129032258064
6273,Prilosec OTC,gerd,0.6542293906810036
6274,Prilosec OTC,indigestion,0.7758064516129033
6275,Primatene,cold symptoms,0.7524193548387097
6276,Primatene Mist,"asthma, acute",0.7563620071684587
6277,Primatene Mist,"copd, acute",0.7661290322580645
6278,Primidone,benign essential trem,0.33620351702508955
6279,Primidone,seizures,0.5827508960573476
6280,Primlev,chronic pain,0.7351254480286739
6281,Primlev,pain,0.7278673835125448
6282,Prinivil,high blood pressure,0.48225806451612907
6283,Prinivil,migraine prevention,0.7371863799283154
6284,Prinzide,high blood pressure,0.7468637992831542
6285,Pristiq,43</span> users found this comment helpful.,0.7568996415770609
6286,Pristiq,9</span> users found this comment helpful.,0.7572580645161291
6287,Pristiq,adhd,0.18844086021505374
6288,Pristiq,anxiety,0.4806961676316514
6289,Pristiq,bipolar disorde,0.6320041816009557
6290,Pristiq,depression,0.517890063624359
6291,Pristiq,major depressive disorde,0.4580886407499311
6292,Pristiq,narcolepsy,0.7601254480286739
6293,Pristiq,obesity,0.7208333333333333
6294,Pristiq,panic disorde,0.5308094384707288
6295,Pristiq,post traumatic stress disorde,0.6789762544802868
6296,Pristiq,postmenopausal symptoms,0.7657258064516129
6297,Pristiq,ibromyalgia,0.5018165526230042
6298,Privigen,primary immunodeficiency syndrome,0.7556451612903226
6299,Privine,nasal congestion,0.7698924731182796
6300,Pro-Den Rx,prevention of dental caries,0.0
6301,ProAir HFA,3</span> users found this comment helpful.,0.7246415770609319
6302,ProAir HFA,"asthma, maintenance",0.40651881720430105
6303,ProAir HFA,"asthma, acute",0.17618279569892473
6304,ProAir HFA,"copd, acute",0.7097670250896058
6305,ProAir HFA,"copd, maintenance",0.7267025089605734
6306,ProAir RespiClick,"asthma, maintenance",0.0032258064516129032
6307,ProAir RespiClick,"asthma, acute",0.014100684261974585
6308,ProAir RespiClick,bronchiectasis,0.004838709677419355
6309,ProAir RespiClick,bronchospasm prophylaxis,0.004838709677419355
6310,ProAir RespiClick,"copd, acute",0.007258064516129033
6311,ProAir RespiClick,"copd, maintenance",0.008870967741935484
6312,ProAmatine,dysautonomia,0.7691756272401433
6313,ProAmatine,postural orthostatic tachycardia syndrome,0.4598566308243727
6314,ProCentra,adhd,0.7516129032258064
6315,ProFe,iron deficiency anemia,0.7524193548387097
6316,Probenecid,gout,0.7490143369175627
6317,Probenecid and Colchicine,gouty arthritis,0.4311827956989247
6318,Procardia,raynaud's syndrome,0.49383512544802866
6319,Procardia XL,high blood pressure,0.5188769414575867
6320,Prochlorperazine,anxiety,0.38542413381123053
6321,Prochlorperazine,hiccups,0.11594982078853047
6322,Prochlorperazine,nausea/vomiting,0.27897194651226914
6323,Procrit,anemia,0.0012096774193548388
6324,Procrit,"anemia, chemotherapy induced",0.7472222222222222
6325,Proctofoam,hemorrhoids,0.7540938620071684
6326,Proctofoam,pain,0.027777777777777776
6327,Proctofoam HC,hemorrhoids,0.7587514934289127
6328,Proctosol-HC,hemorrhoids,0.7594384707287934
6329,Procyclidine,extrapyramidal reaction,0.0424731182795699
6330,Procyclidine,parkinson's disease,0.7254480286738352
6331,Procyclidine,parkinsonism,0.7564516129032258
6332,Prodrin,headache,0.7143817204301075
6333,Proferrin-ES,iron deficiency anemia,0.41003584229390677
6334,Proferrin-ES,vitamin/mineral supplementation and deficiency,0.767741935483871
6335,Progesterone,amenorrhea,0.3427718040621266
6336,Progesterone,"endometrial hyperplasia, prophylaxis",0.46357526881720434
6337,Progesterone,endometriosis,0.18198924731182792
6338,Progesterone,perimenopausal symptoms,0.31323924731182795
6339,Progesterone,premature lab,0.1396953405017921
6340,Progesterone,progesterone insufficiency,0.4377321603128055
6341,Progesterone,uterine bleeding,0.05878136200716846
6342,Proglycem,hypoglycemia,0.7238351254480286
6343,Prograf,"organ transplant, rejection prophylaxis",0.6333913135146532
6344,Prograf,"organ transplant, rejection reversal",0.6944444444444444
6345,Prolastin-C,alpha-1 proteinase inhibitor deficiency,0.7588709677419354
6346,Prolensa,postoperative ocular inflammation,0.7540322580645161
6347,Proleukin,renal cell carcinoma,0.760483870967742
6348,Prolia,osteoporosis,0.27463468431210364
6349,Prolixin,psychosis,0.3186081242532856
6350,Promacta,thrombocytopenia,0.1296594982078853
6351,Promethazine,allergic reactions,0.5731854838709678
6352,Promethazine,allergic rhinitis,0.7516129032258064
6353,Promethazine,light sedation,0.5140531660692952
6354,Promethazine,motion sickness,0.5415386584741423
6355,Promethazine,nausea/vomiting,0.6471280794882265
6356,Promethazine,not listed / othe,0.7556451612903226
6357,Promethazine,opiate adjunct,0.6433542413381123
6358,Promethazine,sedation,0.549031404676566
6359,Promethazine,vertig,0.30666069295101556
6360,Promethazine DM,cold symptoms,0.7540322580645161
6361,Promethazine DM,cough,0.4804480286738351
6362,Prometrium,amenorrhea,0.44408602150537635
6363,Prometrium,perimenopausal symptoms,0.3806152927120669
6364,Prometrium,premature lab,0.539605734767025
6365,Prometrium,progesterone insufficiency,0.6564516129032257
6366,Prometrium,seizures,0.7814516129032258
6367,Prometrium,uterine bleeding,0.7552867383512545
6368,Propafenone,atrial fibrillation,0.6152927120669056
6369,Propafenone,not listed / othe,0.16747311827956984
6370,Propafenone,ventricular tachycardia,0.49589605734767017
6371,Propecia,androgenetic alopecia,0.33946236559139786
6372,Propofol,anesthesia,0.5973058234489894
6373,Propofol,not listed / othe,0.7540322580645161
6374,Propoxyphene,pain,0.5994444444444444
6375,Propranolol,anxiety,0.597589224433768
6376,Propranolol,arrhythmia,0.26544205495818396
6377,Propranolol,benign essential trem,0.4870257075763193
6378,Propranolol,heart attack,0.7588709677419354
6379,Propranolol,hemangioma,0.7572580645161291
6380,Propranolol,high blood pressure,0.5000960061443932
6381,Propranolol,migraine prevention,0.5527414282815987
6382,Propranolol,mitral valve prolapse,0.319115890083632
6383,Propranolol,not listed / othe,0.7465949820788531
6384,Propranolol,panic disorde,0.6024562513177314
6385,Propranolol,pe,0.6662007168458782
6386,Propranolol,portal hypertension,0.7548387096774194
6387,Propranolol,thyrotoxicosis,0.7596774193548388
6388,Propranolol,ventricular tachycardia,0.5159796893667862
6389,Propranolol,mance anxiety,0.7567616391620187
6390,Proscar,benign prostatic hyperplasia,0.5191308243727599
6391,Protonix,14</span> users found this comment helpful.,0.7612903225806451
6392,Protonix,barrett's esophagus,0.8161290322580645
6393,Protonix,duodenal ulce,0.4771057347670251
6394,Protonix,erosive esophagitis,0.5231182795698924
6395,Protonix,gerd,0.4705998868138087
6396,Protonix,peptic ulce,0.7812724014336918
6397,Protonix,stomach ulce,0.6600358422939068
6398,Protonix IV,barrett's esophagus,0.7725806451612903
6399,Protonix IV,gerd,0.7552867383512545
6400,Protonix IV,stomach ulce,0.760483870967742
6401,Protopic,atopic dermatitis,0.5517114695340501
6402,Protriptyline,depression,0.7222222222222222
6403,Provenge,prostate cance,0.5436379928315412
6404,Proventil,"asthma, maintenance",0.7661290322580645
6405,Proventil,"copd, acute",0.14332437275985663
6406,Proventil,"copd, maintenance",0.7057347670250895
6407,Proventil HFA,3</span> users found this comment helpful.,0.7524193548387097
6408,Proventil HFA,"asthma, maintenance",0.7335125448028674
6409,Proventil HFA,"asthma, acute",0.7210573476702509
6410,Proventil HFA,"copd, maintenance",0.7480286738351254
6411,Provera,4</span> users found this comment helpful.,0.0032258064516129032
6412,Provera,abnormal uterine bleeding,0.2875373357228196
6413,Provera,amenorrhea,0.5279950038014555
6414,Provera,birth control,0.75
6415,Provida DHA,vitamin/mineral supplementation during pregnancy/lactation,0.41868279569892475
6416,Provigil,11</span> users found this comment helpful.,0.7033154121863799
6417,Provigil,22</span> users found this comment helpful.,0.7399641577060931
6418,Provigil,9</span> users found this comment helpful.,0.007258064516129033
6419,Provigil,adhd,0.6833109318996415
6420,Provigil,chronic fatigue syndrome,0.511021505376344
6421,Provigil,depression,0.6915770609318996
6422,Provigil,hypersomnia,0.7611111111111111
6423,Provigil,multiple sclerosis,0.7719809760132341
6424,Provigil,narcolepsy,0.49222190220174084
6425,Provigil,obstructive sleep apnea/hypopnea syndrome,0.5918669618384989
6426,Provigil,shift work sleep disorde,0.7312923138191955
6427,Provocholine,diagnosis and investigation,0.16666666666666663
6428,Prozac,10</span> users found this comment helpful.,0.7302867383512545
6429,Prozac,72</span> users found this comment helpful.,0.8080645161290323
6430,Prozac,anxiety and stress,0.6147831175480946
6431,Prozac,body dysmorphic disorde,0.7355734767025089
6432,Prozac,bulimia,0.5944544006371963
6433,Prozac,depression,0.5384456683276511
6434,Prozac,hot flashes,0.7958781362007169
6435,Prozac,major depressive disorde,0.5130116959064327
6436,Prozac,obsessive compulsive disorde,0.6416182311343601
6437,Prozac,panic disorde,0.6676331285202253
6438,Prozac,postpartum depression,0.7729838709677419
6439,Prozac,premenstrual dysphoric disorde,0.5426921545201115
6440,Prozac,ibromyalgia,0.8093189964157705
6441,Prozac Weekly,anxiety and stress,0.7673835125448029
6442,Prozac Weekly,major depressive disorde,0.767741935483871
6443,Pseudoephedrine,nasal congestion,0.489364726239031
6444,Pseudoephedrine,not listed / othe,0.7572580645161291
6445,Pseudoephedrine / triprolidine,allergic rhinitis,0.3395161290322581
6446,Pseudoephedrine / triprolidine,cold symptoms,0.6191009557945041
6447,Psorcon,skin rash,0.7596774193548388
6448,Psorcon E,eczema,0.7222222222222222
6449,Psoriasin,dermatitis,0.6968637992831541
6450,Psoriasin,psoriasis,0.7572580645161291
6451,Psyllium,constipation,0.6459677419354838
6452,Psyllium,dietary fiber supplementation,0.5411290322580645
6453,Psyllium,irritable bowel syndrome,0.595855734767025
6454,Pulmicort Flexhaler,"asthma, maintenance",0.4698207885304659
6455,Pulmicort Respules,"asthma, maintenance",0.7556451612903226
6456,Pulmicort Turbuhaler,"asthma, maintenance",0.7168757467144564
6457,Purinethol,autoimmune hepatitis,0.7629032258064516
6458,Pylera,helicobacter pylori infection,0.3469866458550121
6459,Pyrantel,pinworm infection (enterobius vermicularis),0.4183915770609319
6460,Pyridium,dysuria,0.4309302704463995
6461,Pyridium,interstitial cystitis,0.5228494623655914
6462,Pyridostigmine,dysautonomia,0.4718279569892473
6463,Pyridostigmine,myasthenia gravis,0.4935424133811231
6464,Pyridostigmine,reversal of nondepolarizing muscle relaxants,0.008064516129032258
6465,Pyridoxine,nausea/vomiting,0.7641577060931899
6466,Pyrimethamine,malaria prevention,0.75
6467,Pyrimethamine / sulfadoxine,malaria,0.7532258064516129
6468,QNASL,allergic rhinitis,0.5051075268817203
6469,Qsymia,obesity,0.6031600955794505
6470,Qsymia,weight loss,0.5931549010441016
6471,Qualaquin,nocturnal leg cramps,0.7599014336917562
6472,Quasense,5</span> users found this comment helpful.,0.14292114695340502
6473,Quasense,abnormal uterine bleeding,0.05981822836661547
6474,Quasense,birth control,0.3083476702508961
6475,Quasense,endometriosis,0.54026284348865
6476,Quasense,ovarian cysts,0.0
6477,Quazepam,insomnia,0.7500179211469533
6478,Quazepam,not listed / othe,0.728673835125448
6479,Qudexy XR,migraine prevention,0.05797491039426523
6480,Qudexy XR,seizure prevention,0.0024193548387096775
6481,Qudexy XR,seizures,0.7588709677419354
6482,Questran,crohn's disease,0.8024193548387097
6483,Questran,irritable bowel syndrome,0.5274193548387097
6484,Questran Light,crohn's disease,0.1759856630824373
6485,Quetiapine,bipolar disorde,0.5074342281715554
6486,Quetiapine,borderline personality disorde,0.52402018076983
6487,Quetiapine,depression,0.4954630659580604
6488,Quetiapine,generalized anxiety disorde,0.5924955197132616
6489,Quetiapine,insomnia,0.5713646343523053
6490,Quetiapine,intermittent explosive disorde,0.7729838709677419
6491,Quetiapine,major depressive disorde,0.4109951507484714
6492,Quetiapine,not listed / othe,0.48678315412186374
6493,Quetiapine,obsessive compulsive disorde,0.6186379928315411
6494,Quetiapine,paranoid disorde,0.5124551971326164
6495,Quetiapine,post traumatic stress disorde,0.5014474772539288
6496,Quetiapine,schizoaffective disorde,0.46899641577060935
6497,Quetiapine,schizophrenia,0.5112179487179487
6498,Quibron-T,"asthma, acute",0.0016129032258064516
6499,Quillivant XR,adhd,0.3262186379928315
6500,Quinapril,high blood pressure,0.1368876941457587
6501,Quinidine,arrhythmia,0.6944444444444444
6502,Quinine,nocturnal leg cramps,0.6355734767025089
6503,Qutenza,peripheral neuropathy,0.004032258064516129
6504,Qvar,"asthma, maintenance",0.3720302099334357
6505,Qvar,bronchitis,0.4205197132616487
6506,R-Tanna,allergic rhinitis,0.7544354838709677
6507,RID,head lice,0.11111111111111112
6508,Rabeprazole,barrett's esophagus,0.7272849462365591
6509,Rabeprazole,duodenal ulce,0.73915770609319
6510,Rabeprazole,erosive esophagitis,0.6148387096774194
6511,Rabeprazole,gerd,0.610752688172043
6512,Rabeprazole,helicobacter pylori infection,0.7463933691756273
6513,Rabeprazole,stomach ulce,0.7588709677419354
6514,"Rabies vaccine, human diploid cell",rabies prophylaxis,0.75
6515,Racepinephrine,"asthma, acute",0.532078853046595
6516,RadiaPlexRx,"burns, external",0.08333333333333333
6517,Rajani,birth control,0.6976702508960573
6518,Raloxifene,"breast cancer, prevention",0.817741935483871
6519,Raloxifene,osteoporosis,0.4254032258064516
6520,Raloxifene,prevention of osteoporosis,0.09583333333333333
6521,Raltegravir,hiv infection,0.6742719534050179
6522,Ramelteon,insomnia,0.336102369088207
6523,Ramipril,cardiovascular risk reduction,0.44507168458781354
6524,Ramipril,diabetic kidney disease,0.4080645161290323
6525,Ramipril,heart attack,0.7431899641577061
6526,Ramipril,heart failure,0.42316308243727596
6527,Ramipril,high blood pressure,0.40536580223487245
6528,Ranexa,angina,0.5726917562724014
6529,Ranibizumab,macular degeneration,0.520041816009558
6530,Ranibizumab,macular edema,0.13669354838709677
6531,Ranitidine,duodenal ulce,0.18844086021505374
6532,Ranitidine,eczema,0.7854838709677419
6533,Ranitidine,erosive esophagitis,0.7849462365591396
6534,Ranitidine,gerd,0.6124285575898478
6535,Ranitidine,gastric ulcer maintenance treatment,0.7806451612903226
6536,Ranitidine,indigestion,0.5840613799283154
6537,Ranitidine,not listed / othe,0.7669354838709678
6538,Ranitidine,pathological hypersecretory conditions,0.700089605734767
6539,Ranitidine,stomach ulce,0.7274641577060932
6540,Ranolazine,angina,0.53952636968766
6541,Rapaflo,benign prostatic hyperplasia,0.42917967395074574
6542,Rasagiline,parkinson's disease,0.38629032258064516
6543,Raspberry,diarrhea,0.7230286738351255
6544,Rayaldee,hyperparathyroidism secondary to renal impairment,0.7540322580645161
6545,Rayos,copd,0.7919354838709678
6546,Rayos,inflammatory conditions,0.7383512544802867
6547,Razadyne ER,alzheimer's disease,0.7653225806451613
6548,Rea Lo 40,dermatological disorders,0.7508064516129032
6549,Readi-Cat,computed tomography,0.46178315412186377
6550,Readi-Cat 2,computed tomography,0.015725806451612902
6551,Rebetol,hepatitis c,0.38266129032258067
6552,Rebif,multiple sclerosis,0.47253882915173234
6553,Rebif Rebidose,multiple sclerosis,0.6944444444444444
6554,Reclast,osteoporosis,0.4707915173237754
6555,Reclast,prevention of osteoporosis,0.5808542413381123
6556,Reclipsen,birth control,0.3194323355613678
6557,RectiCare,hemorrhoids,0.38698476702508955
6558,Rectiv,anal fissure and fistula,0.5360439068100359
6559,Red yeast rice,high cholesterol,0.8076612903225806
6560,Reese's Pinworm Medicine,pinworm infection (enterobius vermicularis),0.0
6561,Refresh Liquigel,dry eye disease,0.0
6562,Refresh PM,eye redness,0.7572580645161291
6563,Regadenoson,diagnosis and investigation,0.5532706093189964
6564,Regadenoson,not listed / othe,0.7540322580645161
6565,Regadenoson,radionuclide myocardial perfusion study,0.004838709677419355
6566,Regimex,6</span> users found this comment helpful.,0.171505376344086
6567,Reglan,gerd,0.3568399044205496
6568,Reglan,gastroparesis,0.46162385503783354
6569,Reglan,lactation augmentation,0.37128136200716844
6570,Reglan,migraine,0.24492076966610074
6571,Reglan,nausea/vomiting,0.27453034235570384
6572,Reglan,"nausea/vomiting, postoperative",0.7669354838709678
6573,Regorafenib,gastrointestinal stromal tum,0.004838709677419355
6574,Relafen,back pain,0.6458930704898446
6575,Relafen,muscle pain,0.7781063321385902
6576,Relafen,osteoarthritis,0.6591397849462366
6577,Relafen,rheumatoid arthritis,0.7951612903225806
6578,Relafen,sciatica,0.4970430107526882
6579,Relafen,zen shoulde,0.2069892473118279
6580,Relenza,influenza,0.03100358422939068
6581,Relenza,swine flu,0.7532258064516129
6582,ReliOn / Novolin 70 / 30,"diabetes, type 1",0.7302867383512545
6583,Relistor,"constipation, drug induced",0.4559498207885305
6584,Relistor,opioid-induced constipation,0.4865890083632019
6585,Relpax,0</span> users found this comment helpful.,0.75
6586,Relpax,migraine,0.6400976130557463
6587,Remeron,16</span> users found this comment helpful.,0.7351254480286739
6588,Remeron,17</span> users found this comment helpful.,0.7637096774193548
6589,Remeron,35</span> users found this comment helpful.,0.7504480286738351
6590,Remeron,40</span> users found this comment helpful.,0.7267025089605734
6591,Remeron,75</span> users found this comment helpful.,0.7827060931899641
6592,Remeron,anxiety,0.6119275189167663
6593,Remeron,depression,0.6025159428385235
6594,Remeron,insomnia,0.4815748207885304
6595,Remeron,major depressive disorde,0.5820869990224828
6596,Remeron SolTab,29</span> users found this comment helpful.,0.7456093189964157
6597,Remeron SolTab,depression,0.6089605734767025
6598,Remicade,ankylosing spondylitis,0.5422427035330261
6599,Remicade,behcet's disease,0.7367383512544803
6600,Remicade,crohn's disease,0.32740815412186375
6601,Remicade,"crohn's disease, acute",0.5032818100358423
6602,Remicade,"crohn's disease, maintenance",0.46831541218637984
6603,Remicade,juvenile idiopathic arthritis,0.7230286738351255
6604,Remicade,psoriasis,0.7562724014336917
6605,Remicade,psoriatic arthritis,0.6725507765830345
6606,Remicade,rheumatoid arthritis,0.5949726466704395
6607,Remicade,spondyloarthritis,0.7516129032258064
6608,Remicade,ulcerative colitis,0.5362380525686977
6609,Remicade,uveitis,0.608915770609319
6610,Remodulin,pulmonary hypertension,0.08333333333333333
